what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253514184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253538952
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1336253539854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253540066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253549793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253601411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336253647855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336253666858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1336253682942
error,log,,,"The program file specified in the launch configuration does not exist",1336253692046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253693128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253695367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336253721301
error,log,,,"The program file specified in the launch configuration does not exist",1336253728891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253729605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336253732687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1336253736818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336253760425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336253761419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336253761570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336253764968
